step,uav_x,uav_y,jammer_power,uav_energy,node_0_x,node_0_y,node_0_sinr,node_0_aoi,node_0_energy,node_0_connected,node_1_x,node_1_y,node_1_sinr,node_1_aoi,node_1_energy,node_1_connected,node_2_x,node_2_y,node_2_sinr,node_2_aoi,node_2_energy,node_2_connected,node_3_x,node_3_y,node_3_sinr,node_3_aoi,node_3_energy,node_3_connected,node_4_x,node_4_y,node_4_sinr,node_4_aoi,node_4_energy,node_4_connected,reward,jammed_count
57,477.4812414732329,698.7282202265525,0.06016293168067932,38920.8474091,993.1086163866025,557.9599513031578,0.8740324429788734,20.0,0.06873536046917615,0,756.3946647024204,604.6478101586387,0.42069477953631,20.0,0.08294365659837724,0,378.7275708178495,784.4578211852652,5.075380720249813,0.0,0.06860584960323833,1,960.8541703876346,487.6881903025627,0.8198522662886046,20.0,0.06849615568105079,0,459.6375970154447,863.8912404035389,3.9378625627525348,0.0,0.06980233182789135,1,3,3
58,429.01514664225897,686.9790111049366,0.15469147264957428,39553.05812421786,993.1086163866025,557.9599513031578,0.2924047947700069,25.0,0.06990771715619258,0,756.3946647024204,604.6478101586387,0.12763071996746142,25.0,0.08427310708763054,0,378.7275708178495,784.4578211852652,2.4324017625247256,0.0,0.06966862628356767,1,960.8541703876346,487.6881903025627,0.27711484073327264,25.0,0.0696752441004495,0,459.6375970154447,863.8912404035389,1.3658229691445798,0.0,0.07087754430797107,1,3,3
59,384.96254618351946,663.6043526909389,0.0191701278090477,40185.26883933572,993.1086163866025,557.9599513031578,2.051447499955487,0.0,0.07097352840081042,1,756.3946647024204,604.6478101586387,0.8411020384966724,30.0,0.08536525127154766,0,378.7275708178495,784.4578211852652,17.413188247435265,0.0,0.07071480902213495,1,960.8541703876346,487.6881903025627,1.969979153586805,0.0,0.07074184616263567,1,459.6375970154447,863.8912404035389,8.290168843402881,0.0,0.07192746616738102,1,1,1
60,348.06241742823573,630.0575680314233,0.2692374587059021,40817.479554453574,993.1086163866025,557.9599513031578,0.1344488335723578,5.0,0.07228886015727103,0,756.3946647024204,604.6478101586387,0.05125133253372254,35.0,0.08710930096490171,0,378.7275708178495,784.4578211852652,0.8856718206429566,5.0,0.0718047604991398,0,960.8541703876346,487.6881903025627,0.13059420910443473,5.0,0.07206497903694509,0,459.6375970154447,863.8912404035389,0.4299446969409506,5.0,0.07306069879067008,0,5,5
61,320.6090316595422,588.4244337153079,0.14296644926071167,41449.69026957143,993.1086163866025,557.9599513031578,0.235514532732796,10.0,0.07349066739946125,0,756.3946647024204,604.6478101586387,0.08551431578898307,40.0,0.088575811013982,0,378.7275708178495,784.4578211852652,1.119116124757313,0.0,0.07288601639680352,1,960.8541703876346,487.6881903025627,0.23183420279739927,10.0,0.07326918722440266,0,459.6375970154447,863.8912404035389,0.5932035994983086,10.0,0.07417089713113306,0,4,4
62,304.30930743622315,541.2934963875593,0.0035110909957438707,42081.90098468929,993.1086163866025,557.9599513031578,8.425774112473999,0.0,0.07454048641456544,1,756.3946647024204,604.6478101586387,3.148217012491763,0.0,0.0896347563076594,1,378.7275708178495,784.4578211852652,30.211164064627397,0.0,0.07393033067973179,1,960.8541703876346,487.6881903025627,8.467385621050363,0.0,0.07431897524026053,1,459.6375970154447,863.8912404035389,17.511667531993233,0.0,0.07521705760294023,1,0,0
63,300.1766826640532,491.59512945623186,0.1549079418182373,42714.111699807145,993.1086163866025,557.9599513031578,0.20360444425292842,5.0,0.07576598755012591,0,756.3946647024204,604.6478101586387,0.06841657096473111,5.0,0.09120502651797756,0,378.7275708178495,784.4578211852652,0.5249555648956985,5.0,0.07504843507886422,0,960.8541703876346,487.6881903025627,0.20611278376037245,5.0,0.07554234899078341,0,459.6375970154447,863.8912404035389,0.33100736543059295,5.0,0.07637517323218954,0,5,5
64,308.46810393532303,442.41933666698696,0.13086791336536407,43346.322414925,993.1086163866025,557.9599513031578,0.24212842138404972,10.0,0.07696366291163612,0,756.3946647024204,604.6478101586387,0.07891538414820992,10.0,0.09270625771709123,0,378.7275708178495,784.4578211852652,0.48004673171161755,10.0,0.07617295157873567,0,960.8541703876346,487.6881903025627,0.2488252914839857,10.0,0.07673606367024065,0,459.6375970154447,863.8912404035389,0.3238782278740611,10.0,0.07753566468650733,0,5,5
65,328.6680508342315,396.82363063637814,0.0461091548204422,43978.53313004286,993.1086163866025,557.9599513031578,0.7051584173525102,15.0,0.07806416455562241,0,756.3946647024204,604.6478101586387,0.22459649654733932,15.0,0.09391541634978137,0,378.7275708178495,784.4578211852652,1.101735299608722,0.0,0.07725473144870701,1,960.8541703876346,487.6881903025627,0.7366003051621328,15.0,0.07783436381185078,0,459.6375970154447,863.8912404035389,0.786783869884958,15.0,0.07863080886101638,0,4,4
66,359.5205884994573,357.6429315261754,0.07484368234872818,44610.743845160716,993.1086163866025,557.9599513031578,0.46053555250261236,20.0,0.0791918520879012,0,756.3946647024204,604.6478101586387,0.1430408287239632,20.0,0.09521487058648684,0,378.7275708178495,784.4578211852652,0.5745895268439445,5.0,0.07836690227727486,0,960.8541703876346,487.6881903025627,0.48931077733439987,20.0,0.0789574623242834,0,459.6375970154447,863.8912404035389,0.4309702773732901,20.0,0.07976384294863592,0,5,5
67,399.1074555708144,327.31330543841887,0.42949602007865906,45242.95456027857,993.1086163866025,557.9599513031578,0.08740881221481048,25.0,0.0806493621060507,0,756.3946647024204,604.6478101586387,0.026561461169448856,25.0,0.09760265145789827,0,378.7275708178495,784.4578211852652,0.0880333917999351,10.0,0.07982153001378109,0,960.8541703876346,487.6881903025627,0.09460513289986422,25.0,0.08038406866697793,0,459.6375970154447,863.8912404035389,0.06894502808190855,25.0,0.08133013574681944,0,5,5
68,444.9673323896806,307.7205016240886,0.3073051869869232,45875.16527539643,993.1086163866025,557.9599513031578,0.13619065138298084,30.0,0.08196131339589371,0,756.3946647024204,604.6478101586387,0.04081432662155168,30.0,0.09952380414981504,0,378.7275708178495,784.4578211852652,0.11168195207662153,15.0,0.0811907311822998,0,960.8541703876346,487.6881903025627,0.1505035442210357,30.0,0.08167120139721798,0,459.6375970154447,863.8912404035389,0.09092747236124063,30.0,0.08277192454209858,0,5,5
69,494.2488739341626,300.08270572815655,0.2529974579811096,46507.37599051429,993.1086163866025,557.9599513031578,0.18964405946966445,35.0,0.0831996801507023,0,756.3946647024204,604.6478101586387,0.056417246692627813,35.0,0.10120443404829352,0,378.7275708178495,784.4578211852652,0.12706967870185099,20.0,0.08252141084462132,0,960.8541703876346,487.6881903025627,0.21448130526345213,35.0,0.08288783658452885,0,459.6375970154447,863.8912404035389,0.10723140258581414,35.0,0.08415432633115938,0,5,5
70,543.8879926422919,304.8747989063685,0.20439225435256958,47139.586705632144,993.1086163866025,557.9599513031578,0.27679207599970684,40.0,0.0843789186526157,0,756.3946647024204,604.6478101586387,0.08256975208292017,40.0,0.102685751952659,0,378.7275708178495,784.4578211852652,0.15178263777355244,25.0,0.08380655314993836,0,960.8541703876346,487.6881903025627,0.32115759928052867,40.0,0.08404926234854733,0,459.6375970154447,863.8912404035389,0.13249972728270829,40.0,0.08547354609346536,0,5,5
71,590.7983685359613,321.79883201502935,0.06210411339998245,47771.79742075,993.1086163866025,557.9599513031578,1.1000657374857523,0.0,0.085460749697431,1,756.3946647024204,604.6478101586387,0.3354269253114149,45.0,0.10384244515459823,0,378.7275708178495,784.4578211852652,0.4953560905182004,30.0,0.08492875463752798,0,960.8541703876346,487.6881903025627,1.312159324455248,0.0,0.0851256029637783,1,459.6375970154447,863.8912404035389,0.44675499055210294,45.0,0.08660363847055125,0,3,3
72,632.063341648816,349.8025506456648,0.3690641522407532,48404.00813586786,993.1086163866025,557.9599513031578,0.23036735837596026,5.0,0.08666593612360794,0,756.3946647024204,604.6478101586387,0.07336310092541637,50.0,0.10537772675908655,0,378.7275708178495,784.4578211852652,0.08542377053256062,35.0,0.08639570482268832,0,960.8541703876346,487.6881903025627,0.2820260999287086,5.0,0.08630244989007582,0,459.6375970154447,863.8912404035389,0.07958542255614645,50.0,0.08810108166578685,0,5,5
73,665.1172558163478,387.144819207629,0.020813174545764923,49036.218850985715,993.1086163866025,557.9599513031578,5.040648599519346,0.0,0.08771966862896648,1,756.3946647024204,604.6478101586387,1.7877010811538963,0.0,0.10644634296840262,1,378.7275708178495,784.4578211852652,1.5829078418489422,0.0,0.08746710448907075,1,960.8541703876346,487.6881903025627,6.2922950908039486,0.0,0.0873543121853952,1,459.6375970154447,863.8912404035389,1.522512414150832,0.0,0.08917343770872563,1,0,0
74,687.9049787496513,431.5038763060775,0.4523431062698364,49668.42956610357,993.1086163866025,557.9599513031578,0.28982349725884116,5.0,0.08889311218384172,0,756.3946647024204,604.6478101586387,0.12114322816252089,5.0,0.10779070130469218,0,378.7275708178495,784.4578211852652,0.07967707921385003,5.0,0.08896403446266815,0,960.8541703876346,487.6881903025627,0.3599831112780951,5.0,0.08850373441296104,0,459.6375970154447,863.8912404035389,0.07926713308666188,5.0,0.09067267234456922,0,5,5
75,699.0096802072758,480.12169062023037,0.021203098818659782,50300.64028122143,993.1086163866025,557.9599513031578,7.082602253307902,0.0,0.08994409495643793,1,756.3946647024204,604.6478101586387,3.999689034104746,0.0,0.10884675279662331,1,378.7275708178495,784.4578211852652,1.8923631662765494,0.0,0.0900314494035314,1,960.8541703876346,487.6881903025627,8.453056836999833,0.0,0.08955353307418365,1,459.6375970154447,863.8912404035389,1.9470588460548937,0.0,0.09173950809932434,1,0,0
76,697.7409236373338,529.9754419325905,0.008774984627962112,50932.850996339286,993.1086163866025,557.9599513031578,17.539548175541917,0.0,0.0909902491604912,1,756.3946647024204,604.6478101586387,14.588628284202557,0.0,0.1098936741863638,1,378.7275708178495,784.4578211852652,5.256727020782851,0.0,0.0910848036947724,1,960.8541703876346,487.6881903025627,19.450849543578325,0.0,0.09059929213595971,1,459.6375970154447,863.8912404035389,5.598391108601339,0.0,0.09279231700830994,1,0,0
77,684.1775941782219,577.9654654492757,0.22920073568820953,51565.06171145714,993.1086163866025,557.9599513031578,0.6434362671981475,5.0,0.09209568615232717,0,756.3946647024204,604.6478101586387,0.6704657986413054,5.0,0.1109968399671396,0,378.7275708178495,784.4578211852652,0.24791409775384848,5.0,0.09227904474372926,0,960.8541703876346,487.6881903025627,0.6572130254442872,5.0,0.09170354855192796,0,459.6375970154447,863.8912404035389,0.2739526427789267,5.0,0.0939728909923168,0,5,5
78,659.1629939627888,621.1079739439202,0.11053946614265442,52197.272426575,993.1086163866025,557.9599513031578,1.123408820800867,0.0,0.09317681505581382,1,756.3946647024204,604.6478101586387,1.1222767170826922,0.0,0.11207800227130763,1,378.7275708178495,784.4578211852652,0.6499771921218263,10.0,0.09338391508447036,0,960.8541703876346,487.6881903025627,1.0846374119154027,0.0,0.09278585971479965,1,459.6375970154447,863.8912404035389,0.7419505723053479,10.0,0.0950708347467372,0,2,2
79,624.252409676183,656.720575195671,0.46519893407821655,52829.48314169286,993.1086163866025,557.9599513031578,0.21549587748938617,5.0,0.09439266875574605,0,756.3946647024204,604.6478101586387,0.17439006013260325,5.0,0.11333277598932431,0,378.7275708178495,784.4578211852652,0.20591896138259075,15.0,0.09460745137775545,0,960.8541703876346,487.6881903025627,0.20203685814567462,5.0,0.09401271710994254,0,459.6375970154447,863.8912404035389,0.23991280775737264,15.0,0.09626986897559263,0,5,5
80,581.6164123626784,682.5890501455256,0.024738892912864685,53461.693856810714,993.1086163866025,557.9599513031578,3.201501279676438,0.0,0.09545139224711348,1,756.3946647024204,604.6478101586387,2.118291528655738,0.0,0.11439798112029792,1,378.7275708178495,784.4578211852652,5.414087661294238,0.0,0.09566054699107525,1,960.8541703876346,487.6881903025627,2.9753186731572074,0.0,0.09507243191993885,1,459.6375970154447,863.8912404035389,6.208134715661831,0.0,0.09732183624584431,1,0,0
81,533.9059018311317,697.1050223130239,0.3093715012073517,54093.90457192857,993.1086163866025,557.9599513031578,0.21009501976262968,5.0,0.09667149263043369,0,756.3946647024204,604.6478101586387,0.11626580745235827,5.0,0.1157546418502275,0,378.7275708178495,784.4578211852652,0.6427487625288825,5.0,0.09676604420148632,0,960.8541703876346,487.6881903025627,0.19532735370210125,5.0,0.09630533965972139,0,459.6375970154447,863.8912404035389,0.6660244020375236,5.0,0.0984253627766504,0,5,5
82,484.087286544292,699.3659588557598,0.23147514462471008,54726.11528704643,993.1086163866025,557.9599513031578,0.23324990740613902,10.0,0.0978747683142233,0,756.3946647024204,604.6478101586387,0.11354653167071993,10.0,0.11711861988025545,0,378.7275708178495,784.4578211852652,1.2640582897491324,0.0,0.09784347410889874,1,960.8541703876346,487.6881903025627,0.2184479162286604,10.0,0.09751896068416516,0,459.6375970154447,863.8912404035389,1.0238827636550436,0.0,0.09950970070329998,1,3,3
83,435.2580467081531,689.2312856901742,0.35622361302375793,55358.326002164285,993.1086163866025,557.9599513031578,0.1295352665844499,15.0,0.09920012550660406,0,756.3946647024204,604.6478101586387,0.057126767479586275,15.0,0.11879143495201673,0,378.7275708178495,784.4578211852652,1.0458744174268313,0.0,0.0989270520385058,1,960.8541703876346,487.6881903025627,0.12256533253083622,15.0,0.0988599162040334,0,459.6375970154447,863.8912404035389,0.6098982140398215,5.0,0.10061823094334213,0,4,4
84,390.4541479551463,667.3311277072112,0.1019817441701889,55990.53671728214,993.1086163866025,557.9599513031578,0.39670085667167554,20.0,0.10034034449133292,0,756.3946647024204,604.6478101586387,0.16229207749556304,20.0,0.12006140938798199,0,378.7275708178495,784.4578211852652,3.4054049623254827,0.0,0.09998498538439737,1,960.8541703876346,487.6881903025627,0.37989186279469067,20.0,0.10000412915314036,0,459.6375970154447,863.8912404035389,1.6369450722740433,0.0,0.10168883197901182,1,3,3
85,352.46127970557654,635.0271306585602,0.0724639892578125,56622.7474324,993.1086163866025,557.9599513031578,0.5036945946057491,25.0,0.10146134362896919,0,756.3946647024204,604.6478101586387,0.19393089451660428,25.0,0.12129562889824472,0,378.7275708178495,784.4578211852652,3.4602664642556835,0.0,0.10104272062628297,1,960.8541703876346,487.6881903025627,0.48854513298911517,25.0,0.10112734284102584,0,459.6375970154447,863.8912404035389,1.6649523436139373,0.0,0.10275903850440964,1,3,3
86,323.64165449173515,594.3278006188392,0.0841958150267601,57254.95814751786,993.1086163866025,557.9599513031578,0.4024881381092938,30.0,0.10260026411944652,0,756.3946647024204,604.6478101586387,0.1472226969220075,30.0,0.12258802491138647,0,378.7275708178495,784.4578211852652,1.99999112961161,0.0,0.10210902431660784,1,960.8541703876346,487.6881903025627,0.39554401968987424,30.0,0.10226782590602072,0,459.6375970154447,863.8912404035389,1.046694371787389,0.0,0.10384258869685595,1,3,3
87,305.78713702383243,547.7636248059166,0.352434366941452,57887.16886263571,993.1086163866025,557.9599513031578,0.09183026302626039,35.0,0.10403821338325381,0,756.3946647024204,604.6478101586387,0.03211188084767966,35.0,0.12474484750887377,0,378.7275708178495,784.4578211852652,0.3298835485693904,5.0,0.10326750768586455,0,960.8541703876346,487.6881903025627,0.09146471855507578,35.0,0.10370732068927153,0,459.6375970154447,863.8912404035389,0.1896348420886158,5.0,0.10508096457044241,0,5,5
88,300.0078347210726,498.2297381419192,0.12140224874019623,58519.37957775357,993.1086163866025,557.9599513031578,0.2599679313867933,40.0,0.10522578865080685,0,756.3946647024204,604.6478101586387,0.08778608222560012,40.0,0.12620061161645627,0,378.7275708178495,784.4578211852652,0.6956762484427508,10.0,0.10436871156831327,0,960.8541703876346,487.6881903025627,0.2626750430166051,40.0,0.104893482727267,0,459.6375970154447,863.8912404035389,0.4343101152270307,10.0,0.10621335856031057,0,5,5
89,306.66307660904533,448.80591778613336,0.3374805450439453,59151.59029287143,993.1086163866025,557.9599513031578,0.09383271311385617,45.0,0.10665548509843809,0,756.3946647024204,604.6478101586387,0.030662016387250135,45.0,0.1284096968027238,0,378.7275708178495,784.4578211852652,0.1922302883009083,15.0,0.10560455422606266,0,960.8541703876346,487.6881903025627,0.0962191206252903,45.0,0.1063137922672791,0,459.6375970154447,863.8912404035389,0.12862867339057382,15.0,0.10754064912466174,0,5,5
90,325.3390719812969,402.5650975078981,0.36115404963493347,59783.801007989285,993.1086163866025,557.9599513031578,0.09007260284323709,50.0,0.10810098052208648,0,756.3946647024204,604.6478101586387,0.02864016179650386,50.0,0.13070049665805433,0,378.7275708178495,784.4578211852652,0.14472898425391434,20.0,0.10690111014329601,0,960.8541703876346,487.6881903025627,0.09383557335442763,50.0,0.10774347717859001,0,459.6375970154447,863.8912404035389,0.10265412007583519,20.0,0.10893782038630952,0,5,5
91,354.87463790129414,362.38230754834063,0.16514645516872406,60416.01172310714,993.1086163866025,557.9599513031578,0.20734200637148612,55.0,0.10932333048163771,0,756.3946647024204,604.6478101586387,0.06445673806473458,55.0,0.13230264495563648,0,378.7275708178495,784.4578211852652,0.2660022241877075,25.0,0.10808557449359887,0,960.8541703876346,487.6881903025627,0.2197326085021739,55.0,0.10895614524893142,0,459.6375970154447,863.8912404035389,0.1983161217300804,25.0,0.1101679825438587,0,5,5
92,393.4333959333205,330.75591916496586,0.38416796922683716,61048.222438225,993.1086163866025,557.9599513031578,0.09650821448787697,60.0,0.11074253437864473,0,756.3946647024204,604.6478101586387,0.029395153862897556,60.0,0.13456161630799035,0,378.7275708178495,784.4578211852652,0.09993492053757175,30.0,0.1094921598742326,0,960.8541703876346,487.6881903025627,0.10418301633607914,60.0,0.11034823900278878,0,459.6375970154447,863.8912404035389,0.07784095668614165,30.0,0.11167542398796987,0,5,5
93,438.6179492592541,309.6523080075293,0.4293212592601776,61680.433153342856,993.1086163866025,557.9599513031578,0.09595976756780382,65.0,0.11216384148285295,0,756.3946647024204,604.6478101586387,0.028795193403878087,65.0,0.1368457442681128,0,378.7275708178495,784.4578211852652,0.08083631457330391,35.0,0.11098269923075323,0,960.8541703876346,487.6881903025627,0.1057361901296124,65.0,0.11173532485984339,0,459.6375970154447,863.8912404035389,0.0654893110865258,35.0,0.11326888826486588,0,5,5
94,487.6189412011159,300.38359440412074,0.09880954772233963,62312.64386846071,993.1086163866025,557.9599513031578,0.47513450894267584,70.0,0.11328913205693132,0,756.3946647024204,604.6478101586387,0.14165339719988326,70.0,0.1381476321701931,0,378.7275708178495,784.4578211852652,0.3272775301687344,40.0,0.11214204501315653,0,960.8541703876346,487.6881903025627,0.5357279945570261,70.0,0.11285204924381532,0,459.6375970154447,863.8912404035389,0.2748859757412685,40.0,0.1144490202399819,0,5,5
95,537.3897274124085,303.52606207431535,0.362726628780365,62944.85458357857,993.1086163866025,557.9599513031578,0.15244617241418545,75.0,0.11457325495921925,0,756.3946647024204,604.6478101586387,0.04540046230851051,75.0,0.13998093649548524,0,378.7275708178495,784.4578211852652,0.08581807539152833,45.0,0.1136070852822521,0,960.8541703876346,487.6881903025627,0.17624861058339744,75.0,0.11410467232772006,0,459.6375970154447,863.8912404035389,0.07458741982845521,45.0,0.11597635799468632,0,5,5
96,584.8358014673994,318.8843275986752,0.25124579668045044,63577.06529869643,993.1086163866025,557.9599513031578,0.2657010840393569,80.0,0.1157578712228615,0,756.3946647024204,604.6478101586387,0.08044945982947861,80.0,0.14147358803424964,0,378.7275708178495,784.4578211852652,0.12259666976392337,50.0,0.11494796670632117,0,960.8541703876346,487.6881903025627,0.3156654194257387,80.0,0.11526803299141733,0,459.6375970154447,863.8912404035389,0.11011018181889537,50.0,0.11735009935535476,0,5,5
97,627.0071962826743,345.5034884134459,0.29571107029914856,64209.276013814284,993.1086163866025,557.9599513031578,0.27911607195539134,85.0,0.11693603680274482,0,756.3946647024204,604.6478101586387,0.08815273123881538,85.0,0.14292766969341444,0,378.7275708178495,784.4578211852652,0.10610987874818875,55.0,0.11633386954187558,0,960.8541703876346,487.6881903025627,0.34060285543805335,85.0,0.11642310698055021,0,459.6375970154447,863.8912404035389,0.09843418538922133,55.0,0.11876210299642784,0,5,5
98,661.281898782451,381.7284940269751,0.09577906131744385,64841.48672893214,993.1086163866025,557.9599513031578,1.0759882540897021,0.0,0.11801862295146465,1,756.3946647024204,604.6478101586387,0.37164325466917286,90.0,0.14407397371662975,0,378.7275708178495,784.4578211852652,0.34318373945386416,60.0,0.1174881542773832,0,960.8541703876346,487.6881903025627,1.3397731229048846,0.0,0.1174988562540713,1,459.6375970154447,863.8912404035389,0.3288175329643415,60.0,0.11992093750109119,0,3,3
99,685.5288739721169,425.3070490431771,0.19260241091251373,65473.69744405,993.1086163866025,557.9599513031578,0.6629971821713715,5.0,0.119122398089246,0,756.3946647024204,604.6478101586387,0.2693080803693489,95.0,0.14525679263690797,0,378.7275708178495,784.4578211852652,0.18466870017896822,65.0,0.11873157522851738,0,960.8541703876346,487.6881903025627,0.8255358469287203,5.0,0.11859182069125593,0,459.6375970154447,863.8912404035389,0.18289454291390084,65.0,0.12116622708254217,0,5,5
100,698.2405623726947,473.5296499804454,0.22163306176662445,66105.90815916786,993.1086163866025,557.9599513031578,0.676646046721073,10.0,0.12022506962896494,0,756.3946647024204,604.6478101586387,0.36119799075005826,100.0,0.1464058806464395,0,378.7275708178495,784.4578211852652,0.1792194752890728,70.0,0.11998085300776784,0,960.8541703876346,487.6881903025627,0.8129761687516404,10.0,0.11968546932622508,0,459.6375970154447,863.8912404035389,0.183650942230468,70.0,0.12241071558136538,0,5,5
