step,uav_x,uav_y,jammer_power,uav_energy,node_0_x,node_0_y,node_0_sinr,node_0_aoi,node_0_energy,node_0_status,node_1_x,node_1_y,node_1_sinr,node_1_aoi,node_1_energy,node_1_status,node_2_x,node_2_y,node_2_sinr,node_2_aoi,node_2_energy,node_2_status,node_3_x,node_3_y,node_3_sinr,node_3_aoi,node_3_energy,node_3_status,node_4_x,node_4_y,node_4_sinr,node_4_aoi,node_4_energy,node_4_status,reward,jammed_count
57,500.27641021502706,729.0193815099183,0.01729891262948513,43593.32265913102,273.69112610626587,172.5062406973925,0.21793545946264678,130.0,0.05975070682868352,2,462.1687599695872,958.2490383969948,0.6541673643240007,5.0,0.06097822712108764,2,560.1036858529192,397.69026604019086,0.09913645442133655,180.0,0.06195213693546122,2,719.024203742126,20.9051235337413,0.17354417966505833,130.0,0.060351849995347824,2,507.6865851991494,707.4457071101656,0.5500129240521832,5.0,0.06550914706362021,2,5,5
58,504.71875845941946,704.4172364393041,0.04822846129536629,44357.62343413103,273.69112610626587,172.5062406973925,0.08554968187101872,135.0,0.060806323748141634,2,462.1687599695872,958.2490383969948,0.19912422147238792,10.0,0.06202199881760104,2,560.1036858529192,397.69026604019086,0.04106846025891064,185.0,0.06303022550035918,2,719.024203742126,20.9051235337413,0.0682688120155004,135.0,0.06141271966154926,2,507.6865851991494,707.4457071101656,0.20748641873512702,10.0,0.06655255858741993,2,5,5
59,509.16110670381187,679.81509136869,0.004241889342665672,45121.92420913103,273.69112610626587,172.5062406973925,0.9281824386500321,140.0,0.06184302633226001,2,462.1687599695872,958.2490383969948,1.8084503140379995,0.0,0.06305771719872434,0,560.1036858529192,397.69026604019086,0.5328687848244709,190.0,0.06406837976504422,2,719.024203742126,20.9051235337413,0.723394234762309,140.0,0.06244997975832489,2,507.6865851991494,707.4457071101656,2.1762401763344528,0.0,0.06758809398553628,0,3,3
60,513.6034549482043,655.2129462980758,0.006229348946362734,45886.22498413103,273.69112610626587,172.5062406973925,0.7061135263130512,145.0,0.06288034792907672,2,462.1687599695872,958.2490383969948,1.0803072173578432,0.0,0.06409413961378595,0,560.1036858529192,397.69026604019086,0.42896223429124725,195.0,0.06510735094976339,2,719.024203742126,20.9051235337413,0.5543254430282166,145.0,0.06348800308984222,2,507.6865851991494,707.4457071101656,1.2537619897244872,0.0,0.06862427766139355,0,3,3
61,518.0458031925967,630.6108012274617,0.05370457097887993,46650.52575913104,273.69112610626587,172.5062406973925,0.09528150048918625,150.0,0.06393384500988607,2,462.1687599695872,958.2490383969948,0.11324047155827138,5.0,0.06514468079325783,2,560.1036858529192,397.69026604019086,0.059866810698697814,200.0,0.06617186965630129,2,719.024203742126,20.9051235337413,0.07608557984015954,150.0,0.064546201329766,2,507.6865851991494,707.4457071101656,0.11659582592945268,5.0,0.06967436745570553,2,5,5
62,522.4881514369891,606.0086561568476,0.06228344514966011,47414.82653413104,273.69112610626587,172.5062406973925,0.08853216681464193,155.0,0.06498876276995669,2,462.1687599695872,958.2490383969948,0.08548205274990221,10.0,0.06620031413182142,2,560.1036858529192,397.69026604019086,0.062191332466167995,205.0,0.0672352801835861,2,719.024203742126,20.9051235337413,0.07096132851470131,155.0,0.0656060843903954,2,507.6865851991494,707.4457071101656,0.07849604118749462,10.0,0.07073184919590357,2,5,5
63,526.9304996813815,581.4065110862334,0.037024110555648804,48179.12730913104,273.69112610626587,172.5062406973925,0.15933518600305954,160.0,0.06603476477256115,2,462.1687599695872,958.2490383969948,0.12636677281941128,15.0,0.06724922588328722,2,560.1036858529192,397.69026604019086,0.12773158687830113,210.0,0.06828404171588649,2,719.024203742126,20.9051235337413,0.1282814849408462,160.0,0.06665478630017276,2,507.6865851991494,707.4457071101656,0.10309703542397658,15.0,0.0717839334381502,2,5,5
64,531.372847925774,556.8043660156193,0.053239140659570694,48943.42808413105,273.69112610626587,172.5062406973925,0.11990141210331719,165.0,0.06708443455792525,2,462.1687599695872,958.2490383969948,0.07820860142564047,20.0,0.0683067907454741,2,560.1036858529192,397.69026604019086,0.11031130850895787,215.0,0.06933499937472236,2,719.024203742126,20.9051235337413,0.09745868782882915,165.0,0.06770786705034335,2,507.6865851991494,707.4457071101656,0.056628436030671546,20.0,0.07285014760542509,2,5,5
65,535.8151961701664,532.2022209450051,0.09851193428039551,49707.72885913105,273.69112610626587,172.5062406973925,0.0701294954289083,170.0,0.06814461433890266,2,462.1687599695872,958.2490383969948,0.03785795045603364,25.0,0.06938854392265441,2,560.1036858529192,397.69026604019086,0.07517522576777326,220.0,0.07039348016185784,2,719.024203742126,20.9051235337413,0.05775117867011159,170.0,0.06877347187416852,2,507.6865851991494,707.4457071101656,0.024530529168269036,25.0,0.07395736791980974,2,5,5
66,540.2575444145588,507.600075874391,0.0797119289636612,50472.02963413105,273.69112610626587,172.5062406973925,0.09314937173046339,175.0,0.06919853798319432,2,462.1687599695872,958.2490383969948,0.04200893664256697,30.0,0.07046566504953236,2,560.1036858529192,397.69026604019086,0.11854971297326253,225.0,0.07144331886670893,2,719.024203742126,20.9051235337413,0.07793722177862972,175.0,0.06983111577650918,2,507.6865851991494,707.4457071101656,0.024667843376216612,30.0,0.07506418555037767,2,5,5
67,544.6998926589513,482.99793080377685,0.05682486668229103,51236.33040913106,273.69112610626587,172.5062406973925,0.1400602271801342,180.0,0.07024607507505791,2,462.1687599695872,958.2490383969948,0.053144277010205625,35.0,0.07153393404514756,2,560.1036858529192,397.69026604019086,0.21329272202426217,230.0,0.07248649687363021,2,719.024203742126,20.9051235337413,0.11962992745579641,180.0,0.07088081918279514,2,507.6865851991494,707.4457071101656,0.028574301998793728,35.0,0.07616116835475356,2,5,5
68,549.1422409033437,458.3957857331627,0.07260357588529587,52000.63118413106,273.69112610626587,172.5062406973925,0.11789081456784134,185.0,0.07129599752420211,2,462.1687599695872,958.2490383969948,0.0377888990178038,40.0,0.07261577288008524,2,560.1036858529192,397.69026604019086,0.21186285229846305,235.0,0.07352973120217819,2,719.024203742126,20.9051235337413,0.10352873454407824,185.0,0.07193283159777965,2,507.6865851991494,707.4457071101656,0.018728737344739777,40.0,0.07729079797615276,2,5,5
69,553.5845891477362,433.79364066254857,0.0623759999871254,52764.93195913106,273.69112610626587,172.5062406973925,0.14666228180902524,190.0,0.0723429634526028,2,462.1687599695872,958.2490383969948,0.04006163067022331,45.0,0.07369494747434704,2,560.1036858529192,397.69026604019086,0.29999666914453577,240.0,0.07457049460082554,2,719.024203742126,20.9051235337413,0.13328650751583176,190.0,0.07298101343040045,2,507.6865851991494,707.4457071101656,0.0184781618410034,45.0,0.07842171243761044,2,5,5
70,558.0269373921286,409.1914955919344,0.015069231390953064,53529.23273413107,273.69112610626587,172.5062406973925,0.6290226954754706,195.0,0.07338059978161361,2,462.1687599695872,958.2490383969948,0.14950799303237294,50.0,0.07474168274746272,2,560.1036858529192,397.69026604019086,1.3839484428337903,0.0,0.07560653712190936,0,719.024203742126,20.9051235337413,0.593386215213084,195.0,0.07401882241007587,2,507.6865851991494,707.4457071101656,0.06542711411686808,50.0,0.07948371141774913,2,4,4
71,560.1036858529192,397.69026604019086,0.08454829454421997,54693.61109818819,273.69112610626587,172.5062406973925,0.1190056991892143,200.0,0.07443038107419343,2,462.1687599695872,958.2490383969948,0.026010533114827355,55.0,0.07584478687907359,2,560.1036858529192,397.69026604019086,0.2512041425254861,5.0,0.07664845504290227,2,719.024203742126,20.9051235337413,0.11566470831656342,200.0,0.07506903484178006,2,507.6865851991494,707.4457071101656,0.010912183558863068,55.0,0.08068120948018417,2,5,5
72,569.8193449475361,374.655380141685,0.02191914990544319,55457.91187318819,273.69112610626587,172.5062406973925,0.4637989698541073,205.0,0.07546903801216782,2,462.1687599695872,958.2490383969948,0.09155723280828244,60.0,0.07689904200246962,2,560.1036858529192,397.69026604019086,0.9093282300481788,10.0,0.07768519868844394,2,719.024203742126,20.9051235337413,0.49071580509054685,205.0,0.07610747924576375,2,507.6865851991494,707.4457071101656,0.03666563663984878,60.0,0.08176448701931541,2,5,5
73,579.5350040421531,351.6204942431791,0.068731889128685,56222.21264818819,273.69112610626587,172.5062406973925,0.15383064840936983,210.0,0.07651543922089733,2,462.1687599695872,958.2490383969948,0.027240783515805254,65.0,0.07799906496827352,2,560.1036858529192,397.69026604019086,0.24715071847609893,15.0,0.07872723293881077,2,719.024203742126,20.9051235337413,0.18128280355370718,210.0,0.07715213018486705,2,507.6865851991494,707.4457071101656,0.010290297024140365,65.0,0.08297181253592882,2,5,5
74,589.2506631367701,328.58560834467323,0.06902056187391281,56986.5134231882,273.69112610626587,172.5062406973925,0.15511852321719227,215.0,0.07756174449416518,2,462.1687599695872,958.2490383969948,0.025146972126796358,70.0,0.07910451196112307,2,560.1036858529192,397.69026604019086,0.1968946534352153,20.0,0.07977110581866433,2,719.024203742126,20.9051235337413,0.20626777306425406,215.0,0.07819559238451974,2,507.6865851991494,707.4457071101656,0.009069338046684257,70.0,0.08420235292721771,2,5,5
75,598.966322231387,305.55072244616736,0.05882738158106804,57750.8141981882,273.69112610626587,172.5062406973925,0.18232236230127077,220.0,0.07860633949261912,2,462.1687599695872,958.2490383969948,0.02740092386194661,75.0,0.08020415420518207,2,560.1036858529192,397.69026604019086,0.1804385573412603,25.0,0.08081580266156037,2,719.024203742126,20.9051235337413,0.27840816631414783,220.0,0.0792368169100625,2,507.6865851991494,707.4457071101656,0.00947644029689739,75.0,0.08542448805776424,2,5,5
76,608.681981326004,282.5158365476615,0.06488020718097687,58515.1149731882,273.69112610626587,172.5062406973925,0.1644595389772741,225.0,0.07965199384041563,2,462.1687599695872,958.2490383969948,0.02315776415011585,80.0,0.08131566275050693,2,560.1036858529192,397.69026604019086,0.127709107672736,30.0,0.08186456664207276,2,719.024203742126,20.9051235337413,0.2940495939925559,225.0,0.08027770061216302,2,507.6865851991494,707.4457071101656,0.007697782924913006,80.0,0.08668988945768454,2,5,5
77,618.397640420621,259.4809506491556,0.06548754125833511,59279.41574818821,273.69112610626587,172.5062406973925,0.16047925252339157,230.0,0.08069791630361446,2,462.1687599695872,958.2490383969948,0.021425030448175033,85.0,0.08243336851333392,2,560.1036858529192,397.69026604019086,0.0997611059121172,35.0,0.08291722687110796,2,719.024203742126,20.9051235337413,0.34267371113561773,230.0,0.08131772260062752,2,507.6865851991494,707.4457071101656,0.00686820828994195,85.0,0.08798313370667604,2,5,5
78,628.1132995152379,236.4460647506497,0.06748192757368088,60043.71652318821,273.69112610626587,172.5062406973925,0.15207937806715408,235.0,0.0817444505695532,2,462.1687599695872,958.2490383969948,0.01945979131813697,90.0,0.08355943869918772,2,560.1036858529192,397.69026604019086,0.0774531831825117,40.0,0.08397501312553636,2,719.024203742126,20.9051235337413,0.3959788633556719,235.0,0.08235704178163997,2,507.6865851991494,707.4457071101656,0.00603183148833041,90.0,0.08931220213389982,2,5,5
79,637.8289586098549,213.4111788521438,0.06121838837862015,60808.01729818821,273.69112610626587,172.5062406973925,0.16219094086003827,240.0,0.0827902561220949,2,462.1687599695872,958.2490383969948,0.020105588928504458,95.0,0.08468257987563035,2,560.1036858529192,397.69026604019086,0.06936041931977631,45.0,0.08503547357058343,2,719.024203742126,20.9051235337413,0.5260102195949415,240.0,0.08339524012293413,2,507.6865851991494,707.4457071101656,0.006043492981503934,95.0,0.0906407029071557,2,5,5
80,647.5446177044719,190.3762929536379,0.07647468149662018,61572.31807318822,273.69112610626587,172.5062406973925,0.12503925121624743,245.0,0.0838393171306975,2,462.1687599695872,958.2490383969948,0.015135618623505263,100.0,0.0858347020321004,2,560.1036858529192,397.69026604019086,0.04580529260352555,50.0,0.08610909329765964,2,719.024203742126,20.9051235337413,0.5166045499092939,245.0,0.08443350078947302,2,507.6865851991494,707.4457071101656,0.004416206510505085,100.0,0.09207739514635067,2,5,5
81,657.2602767990888,167.34140705513198,0.03995693475008011,62336.61884818822,273.69112610626587,172.5062406973925,0.22698165085042185,250.0,0.0848819917541556,2,462.1687599695872,958.2490383969948,0.027169007074115945,105.0,0.08693489709758447,2,560.1036858529192,397.69026604019086,0.07323346283930592,55.0,0.0871682002122031,2,719.024203742126,20.9051235337413,1.2189140096516107,0.0,0.08546972715954763,0,507.6865851991494,707.4457071101656,0.00774010168733681,105.0,0.09334153620488206,2,4,4
82,666.9759358937058,144.30652115662608,0.0020889737643301487,63100.91962318822,273.69112610626587,172.5062406973925,3.268900679794881,0.0,0.0859172143738051,0,462.1687599695872,958.2490383969948,0.4320210317295118,110.0,0.08797383867996139,2,560.1036858529192,397.69026604019086,1.141639028210624,0.0,0.08820453020607659,0,719.024203742126,20.9051235337413,22.37733811696027,0.0,0.08650429016332548,0,507.6865851991494,707.4457071101656,0.133658347877047,110.0,0.09438968095170053,2,2,2
83,676.6915949883229,121.27163525812018,0.043793682008981705,63865.22039818822,273.69112610626587,172.5062406973925,0.18617311855936441,5.0,0.08696160758712833,2,462.1687599695872,958.2490383969948,0.022084976896260718,115.0,0.08908906945828296,2,560.1036858529192,397.69026604019086,0.04845180433136333,5.0,0.08927603356935568,2,719.024203742126,20.9051235337413,1.7960498291453373,0.0,0.08754001594001026,0,507.6865851991494,707.4457071101656,0.00598930560771126,115.0,0.0957208381669434,2,4,4
84,686.4072540829399,98.2367493596143,0.04900601878762245,64629.52117318822,273.69112610626587,172.5062406973925,0.15690883310544043,10.0,0.08800778210997105,2,462.1687599695872,958.2490383969948,0.0186797711533085,120.0,0.09021894744681887,2,560.1036858529192,397.69026604019086,0.037455080388494086,10.0,0.09035829095722152,2,719.024203742126,20.9051235337413,2.0625326414184224,0.0,0.08857560134907361,0,507.6865851991494,707.4457071101656,0.004952209013428268,120.0,0.09711404087836843,2,4,4
85,696.1229131775569,75.2018634611084,0.05818032845854759,65393.821948188226,273.69112610626587,172.5062406973925,0.12433976381397306,15.0,0.08905692304466671,2,462.1687599695872,958.2490383969948,0.014917408324362015,125.0,0.09137278456791956,2,560.1036858529192,397.69026604019086,0.02753846739654396,15.0,0.09145760973634295,2,719.024203742126,20.9051235337413,2.202771842187564,0.0,0.08961112577469438,0,507.6865851991494,707.4457071101656,0.0038704797086885298,125.0,0.09860738667129416,2,4,4
86,705.8385722721739,52.16697756260251,0.09157275408506393,66158.12272318822,273.69112610626587,172.5062406973925,0.0742880893854709,20.0,0.09011568583228871,2,462.1687599695872,958.2490383969948,0.009006338187139445,130.0,0.0926046935830358,2,560.1036858529192,397.69026604019086,0.015399341328528434,20.0,0.09260772409981669,2,719.024203742126,20.9051235337413,1.698301951145479,0.0,0.0906469134195257,0,507.6865851991494,707.4457071101656,0.0022880085423306667,130.0,0.10041781995914445,2,4,4
87,715.554231366791,29.13209166409662,0.004322091583162546,66922.42349818822,273.69112610626587,172.5062406973925,1.3052643024756234,0.0,0.09115181043321553,0,462.1687599695872,958.2490383969948,0.17009942411630544,135.0,0.09364998947205624,2,560.1036858529192,397.69026604019086,0.28371255853624305,25.0,0.0936488288521996,2,719.024203742126,20.9051235337413,34.478311293436526,0.0,0.09168141061643863,0,507.6865851991494,707.4457071101656,0.04480237306043266,135.0,0.10149230701923966,2,3,3
88,708.2292666331406,53.0349134985742,0.0022406205534934998,67686.72427318821,273.69112610626587,172.5062406973925,2.4020343606967547,0.0,0.09218725971045479,0,462.1687599695872,958.2490383969948,0.32610234831801077,140.0,0.09469027643055163,2,560.1036858529192,397.69026604019086,0.6062640168275386,30.0,0.09468657313498058,2,719.024203742126,20.9051235337413,53.18806288196581,0.0,0.0927158550683547,0,507.6865851991494,707.4457071101656,0.09192278265123606,140.0,0.1025464850212175,2,3,3
89,700.9043018994902,76.93773533305178,0.09868000447750092,68451.02504818821,273.69112610626587,172.5062406973925,0.07224872741168885,5.0,0.0932466970125231,2,462.1687599695872,958.2490383969948,0.008821897591386681,145.0,0.09592630466133037,2,560.1036858529192,397.69026604019086,0.016220783291061757,35.0,0.09583085200961546,2,719.024203742126,20.9051235337413,1.3055970890665956,0.0,0.09375197930214466,0,507.6865851991494,707.4457071101656,0.00228451626460662,145.0,0.10435810386621469,2,4,4
90,693.5793371658398,100.84055716752935,0.05850016325712204,69215.3258231882,273.69112610626587,172.5062406973925,0.12784916966122636,10.0,0.09429544575288698,2,462.1687599695872,958.2490383969948,0.015687147173960733,150.0,0.09707430491505395,2,560.1036858529192,397.69026604019086,0.031301258698275915,40.0,0.09692242431073929,2,719.024203742126,20.9051235337413,1.7324975298879746,0.0,0.0947877445513217,0,507.6865851991494,707.4457071101656,0.004154597769141744,150.0,0.10582009723911395,2,4,4
91,686.2543724321894,124.74337900200693,0.09140252321958542,69979.6265981882,273.69112610626587,172.5062406973925,0.08614804138512451,15.0,0.09535091852411753,2,462.1687599695872,958.2490383969948,0.010641510768050508,155.0,0.09827593915561236,2,560.1036858529192,397.69026604019086,0.02314260672345173,45.0,0.09803398304418749,2,719.024203742126,20.9051235337413,0.8680834421523959,5.0,0.0958245840773987,2,507.6865851991494,707.4457071101656,0.0028765661082622144,155.0,0.10747185037415397,2,5,5
92,678.929407698539,148.6462008364845,0.09763991832733154,70743.9273731882,273.69112610626587,172.5062406973925,0.08423273762479212,20.0,0.09640685991297476,2,462.1687599695872,958.2490383969948,0.010558217884025915,160.0,0.0994788888737211,2,560.1036858529192,397.69026604019086,0.02525491520682527,50.0,0.09913912842335709,2,719.024203742126,20.9051235337413,0.6363288684486758,10.0,0.09686218736282647,2,507.6865851991494,707.4457071101656,0.0029214949961172765,160.0,0.10911411688073308,2,5,5
93,671.6044429648886,172.54902267096207,0.08718770742416382,71508.2281481882,273.69112610626587,172.5062406973925,0.097876603541029,25.0,0.0974598628650556,2,462.1687599695872,958.2490383969948,0.012546132917304458,165.0,0.10065520881791601,2,560.1036858529192,397.69026604019086,0.03331559928972981,55.0,0.10022727284570299,2,719.024203742126,20.9051235337413,0.564140822203885,15.0,0.09790015407709365,2,507.6865851991494,707.4457071101656,0.0035612354912706473,165.0,0.1106472735761535,2,5,5
94,664.2794782312382,196.45184450543965,0.004732356872409582,72272.52892318819,273.69112610626587,172.5062406973925,1.667268701015895,0.0,0.09849567158811351,0,462.1687599695872,958.2490383969948,0.23203385401083204,170.0,0.10169771261757671,2,560.1036858529192,397.69026604019086,0.7192297987528538,60.0,0.10126454749797634,2,719.024203742126,20.9051235337413,7.33371297863136,0.0,0.09893499096299319,0,507.6865851991494,707.4457071101656,0.07110449115888774,170.0,0.11170710626970086,2,3,3
95,656.9545134975878,220.35466633991723,0.010656261816620827,73036.82969818819,273.69112610626587,172.5062406973925,0.8082047548975675,5.0,0.09953266728862971,2,462.1687599695872,958.2490383969948,0.11352134696575124,175.0,0.10274821498939697,2,560.1036858529192,397.69026604019086,0.38938238258426366,65.0,0.10230394329088222,2,719.024203742126,20.9051235337413,2.867647914008387,0.0,0.09997030280368409,0,507.6865851991494,707.4457071101656,0.03479866537774023,175.0,0.1127929805330004,2,4,4
96,649.6295487639374,244.2574881743948,0.09124091267585754,73801.13047318818,273.69112610626587,172.5062406973925,0.10064550373515387,10.0,0.10058517109939961,2,462.1687599695872,958.2490383969948,0.014502758065125507,180.0,0.10390545314551893,2,560.1036858529192,397.69026604019086,0.05601901172819421,70.0,0.10337049843418065,2,719.024203742126,20.9051235337413,0.2937532472301945,5.0,0.1010111926273677,2,507.6865851991494,707.4457071101656,0.004491976190482195,180.0,0.11422289519028767,2,5,5
97,642.304584030287,268.1603100088724,0.05470573157072067,74565.43124818818,273.69112610626587,172.5062406973925,0.16871676588147594,15.0,0.10163055265380457,2,462.1687599695872,958.2490383969948,0.02582302800251009,185.0,0.10500905266550686,2,560.1036858529192,397.69026604019086,0.11570710375983297,75.0,0.10442070523913805,2,719.024203742126,20.9051235337413,0.4094721068828766,10.0,0.10205036272637572,2,507.6865851991494,707.4457071101656,0.008289098602135211,185.0,0.1154718523373967,2,5,5
98,634.9796192966365,292.06313184334994,0.008066151291131973,75329.73202318817,273.69112610626587,172.5062406973925,1.0797425016056572,0.0,0.1026669759670269,0,462.1687599695872,958.2490383969948,0.18210885974960622,190.0,0.10605365910093932,2,560.1036858529192,397.69026604019086,0.974452380850866,80.0,0.10545731361784969,2,719.024203742126,20.9051235337413,2.199015521425985,0.0,0.10308588869042239,0,507.6865851991494,707.4457071101656,0.06227228054822444,190.0,0.11653522576422422,2,3,3
99,627.6546545629861,315.9659536778275,0.025294648483395576,76094.03279818817,273.69112610626587,172.5062406973925,0.3585040359498936,5.0,0.103706767575214,2,462.1687599695872,958.2490383969948,0.06398075225789811,195.0,0.107116271387513,2,560.1036858529192,397.69026604019086,0.394344471504735,85.0,0.10649665154378204,2,719.024203742126,20.9051235337413,0.6376289868666403,5.0,0.10412348617392803,2,507.6865851991494,707.4457071101656,0.02229213735360534,195.0,0.11764970985130276,2,5,5
100,620.3296898293357,339.86877551230504,0.0039411126635968685,76858.33357318817,273.69112610626587,172.5062406973925,2.0202373702933905,0.0,0.10474237293114282,0,462.1687599695872,958.2490383969948,0.4163629497954418,200.0,0.10815536904945319,2,560.1036858529192,397.69026604019086,3.1109301317374065,0.0,0.10753190677502417,0,719.024203742126,20.9051235337413,3.0953664964669896,0.0,0.10515874478226507,0,507.6865851991494,707.4457071101656,0.1596843169440025,200.0,0.11869568746050559,2,2,2
